artifacts/v5/p2_final_no_data_preflight_and_authorization/FINAL_NO_DATA_SOURCE_ONLY_SELF_TEST.log	269	7ac18f48ee2c77126ce05557bf212eea2f8de58c4d27e82ec3295637c7bf56e6	2026-07-30 04:11:31.193345052 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b1_training_protocol_lock/V5_P2_B1_TRAINING_PROTOCOL.json	8316	e18253eb2545b453ffbfb3f627d8646307d7a0c3e9da337547f5d061553baa4a	2026-07-26 04:12:26.094212155 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b1_training_protocol_lock/V5_P2_B1_TRAINING_PROTOCOL_LOCK_COMPLETE	41	e225c820baedc57b7866677982be77089141852289e61dd28fec25b30c76e289	2026-07-26 04:12:26.095212171 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b1_training_protocol_lock/V5_P2_B1_TRAINING_PROTOCOL_LOCK.json	11434	523aa60c95d20f2223e43882ca7fb1077148c2b731f8f101c439451f6d8aa9b4	2026-07-26 04:12:26.095212171 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b1_training_protocol_lock/V5_P2_B1_TRAINING_PROTOCOL_LOCK_LOCK.json	1154	4bfbf2a555899a841c445c576b2431cb4eb8cfaea5a7d8c6698d022744f89587	2026-07-26 04:12:26.095212171 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b1_training_protocol_lock/V5_P2_B1_TRAINING_PROTOCOL.md	1972	5f7c828d8b352efdc16635836758b3bfcd0f3423a5fb1091ea27d31bbf49fc9b	2026-07-26 04:12:26.094212155 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b3_seed_checkpoint_selection/V5_P2_B3_SEED_AND_CHECKPOINT_SELECTION_COMPLETE	48	9106d2878aa2cf3d226848e84e1a121b802d53930fb8453b23066949449e13e1	2026-07-26 08:03:50.673874237 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b3_seed_checkpoint_selection/V5_P2_B3_SEED_AND_CHECKPOINT_SELECTION.json	8349	b3f3497f5ecb67749dd564c9d729931ceb33ee50808e4c17fed31523d786e7aa	2026-07-26 08:03:50.672874169 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b3_seed_checkpoint_selection/V5_P2_B3_SEED_AND_CHECKPOINT_SELECTION_LOCK.json	1388	2c252c59b8dab2331dbc25d4e43b5a6a15b0cf7865b42ad943df567fc665a090	2026-07-26 08:03:50.673874237 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_b3_seed_checkpoint_selection/V5_P2_B3_SELECTED_CHECKPOINT_MANIFEST.json	6201	54040ff0cd8f61cb640b71ae715612661fbd76cdd7dfc06725c1ed098406248a	2026-07-26 08:03:50.672874169 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_artifact_sha256.txt	18771	9074f2ec817662ae22493fd7855514280ccbf9e72513b792d6596d982cfe140b	2026-07-27 02:28:23.016871126 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_decision.txt	695	aede27f98706c0252536f7f79d1e397df2d8a65e3dc7d36e2e6dd9dcd6e7f50d	2026-07-27 02:28:23.017871160 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/V5_P2_G1C_VALIDATION_RESULT_FROZEN	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2026-07-27 02:28:23.018871193 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_PER_SEED_RESULTS.csv	4990	fd2b43b5c7c26e010ca0c0d769a39a163381ade825fc1f5f5d8f71914456e99b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_COMPLETE	56	a51219f2839e5a6f3e7f42ed1608c8bdf1468df4ee805e7b9def4c2705c583b5	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION.json	30527	299f33cfbc55d82075a6992793540bdc3d237846b1315caab8361efeee8c2e7a	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_LOCK.json	537	79df8278e9b522d4c3796b30fab72ef75c50263e210830c36122b506254a6f0b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_THREE_SEED_SUMMARY.csv	1060	4b66d5f465c1b90d2addaf9d93c4311935401d1fabe9644ea55abfa3595022e9	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/scripts/v5/p2/run_v5_p2_b1_training_protocol_lock.sh	2305	fde6006b46326aa8d1d573877fecfddb83e2d45b5577d3bb95e8ef5f11e43d46	2026-07-26 04:12:14.859022656 +0530
artifacts/v5/p2_g123_task_d_implementation_intake/files/scripts/v5/p2/run_v5_p2_b3_seed_checkpoint_selection.sh	2603	5ff4a2a8c04e2a18a79b07b8e58a80b47ba929e5535f832a3606c786adefc7af	2026-07-26 08:03:44.091423617 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_frozen_training_contract_extract_20260726_215903.txt	118813	60490fd10047d1bd6ab6d4cd4261fc02fff55193b811e0f0c3d4f07758369556	2026-07-26 21:59:03.139956440 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_frozen_validation_result/g1_decision.txt	695	aede27f98706c0252536f7f79d1e397df2d8a65e3dc7d36e2e6dd9dcd6e7f50d	2026-07-27 02:28:23.017871160 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_frozen_validation_result/V5_P2_G1C_VALIDATION_RESULT_FROZEN	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2026-07-27 02:28:23.018871193 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_COMPLETE	56	a51219f2839e5a6f3e7f42ed1608c8bdf1468df4ee805e7b9def4c2705c583b5	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION.json	30527	299f33cfbc55d82075a6992793540bdc3d237846b1315caab8361efeee8c2e7a	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_LOCK.json	537	79df8278e9b522d4c3796b30fab72ef75c50263e210830c36122b506254a6f0b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1_source_only_graph_smoke_check/G1_SOURCE_ONLY_GRAPH_SMOKE_CHECK_LOCK.json	1211	0c4718eaa46de79d1ba6fe8636fd7894b1dc383bc159eb9976b151f6ba96a1e2	2026-07-26 21:51:05.040387808 +0530
artifacts/v5/p2_g2_contract_supplement/files/reports/v5/p2_g1_source_only_graph_smoke_check/G1_SOURCE_ONLY_GRAPH_SMOKE_CONTRACT.json	1602	885b0cf8548d208a264935fb525435ea2e055e78c2ef849f0758cec462ec0bdd	2026-07-26 21:51:05.040387808 +0530
artifacts/v5/p2_g2_contract_supplement/files/scripts/v5/p2/train_v5_p2_g1c_source_only_graph_single_run.py	60456	b5590cf4d237908cec658a270521020470b21d8d3b96d14c755a132a5c845c6d	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_artifact_sha256.txt	18771	9074f2ec817662ae22493fd7855514280ccbf9e72513b792d6596d982cfe140b	2026-07-27 02:28:23.016871126 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_decision.txt	695	aede27f98706c0252536f7f79d1e397df2d8a65e3dc7d36e2e6dd9dcd6e7f50d	2026-07-27 02:28:23.017871160 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/V5_P2_G1C_VALIDATION_RESULT_FROZEN	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2026-07-27 02:28:23.018871193 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_PER_SEED_RESULTS.csv	4990	fd2b43b5c7c26e010ca0c0d769a39a163381ade825fc1f5f5d8f71914456e99b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_COMPLETE	56	a51219f2839e5a6f3e7f42ed1608c8bdf1468df4ee805e7b9def4c2705c583b5	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION.json	30527	299f33cfbc55d82075a6992793540bdc3d237846b1315caab8361efeee8c2e7a	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_LOCK.json	537	79df8278e9b522d4c3796b30fab72ef75c50263e210830c36122b506254a6f0b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_THREE_SEED_SUMMARY.csv	1060	4b66d5f465c1b90d2addaf9d93c4311935401d1fabe9644ea55abfa3595022e9	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/aggregate_v5_p2_g1c_source_only_graph_training_matrix.py	12746	51300f48cd2bd1f9e6fe34039f23bdd97fee77322574a59aa9f8f5a675407a3b	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/g1_source_only_graph_smoke.py.before_axis_contract_fix_20260726_215042	68783	991fa52b4023fe17f0f6d306fb956675b0bdaf835bd07db68135c092a2e6fe4e	2026-07-26 21:22:21.207709082 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/preflight_v5_p2_g1c_clean_training_implementation.py	14524	804e708cc3b030f396a761206ad1c4bce2b2560abf849e111a10c191bb7ffc63	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/__pycache__/aggregate_v5_p2_g1c_source_only_graph_training_matrix.cpython-312.pyc	13318	d3e04c44bee0509f2e4e578dbed4e0f0859bd58b0aec3e81560a39865799cfcb	2026-07-26 22:19:05.257058568 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/__pycache__/preflight_v5_p2_g1c_clean_training_implementation.cpython-312.pyc	18590	cf51d4d3a871a24bf0fdb890852218af268127b14a7831098e5bf10a24cb2d3d	2026-07-26 22:19:05.254058521 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/__pycache__/train_v5_p2_g1c_source_only_graph_single_run.cpython-312.pyc	74144	d6e3d28d289e1b5d638367d484bf7b3cdda217ee3973f06cff2bc86dc5c8ef67	2026-07-26 22:19:05.250058458 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/README_G1C.md	3002	180d166ff1071ae3f0bff2301888f0062584369c3708082dd19651ff2fd6bb6c	2026-07-26 22:19:05.192057540 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_clean_training_implementation_preflight.sh	2360	13b118b6b3521670eb4795d5f9d4545f0ca1b30d1851294e1201ec2b32b082f3	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_aggregation.sh	1213	2bd985c22b5e1afdb96d4dbd95cfe4c87a8c37f432b57f38af9e4cd91536d3ef	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_one_run.sh	3446	96599f291f1b5c442c17540e2bf6d8b8a0bde79158d68598b1308ea3d7c43f7e	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_training_matrix.sh	2005	1014fcfa6a6e745473ff137398290f936b21df3f601d2160f164e2a0ee1a0ee0	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/train_v5_p2_g1c_source_only_graph_single_run.py	60456	b5590cf4d237908cec658a270521020470b21d8d3b96d14c755a132a5c845c6d	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g2_implementation_intake/files/scripts/v5/p2/V5_P2_G1C_PACKAGE_MANIFEST.json	2082	fdb938aa798ec0de9507ed189c1dccc277b4ab3ad3c23888ab8b23f640ed2f38	2026-07-26 22:19:05.192057540 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_artifact_sha256.txt	18771	9074f2ec817662ae22493fd7855514280ccbf9e72513b792d6596d982cfe140b	2026-07-27 02:28:23.016871126 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/g1_decision.txt	695	aede27f98706c0252536f7f79d1e397df2d8a65e3dc7d36e2e6dd9dcd6e7f50d	2026-07-27 02:28:23.017871160 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_frozen_validation_result/V5_P2_G1C_VALIDATION_RESULT_FROZEN	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2026-07-27 02:28:23.018871193 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_PER_SEED_RESULTS.csv	4990	fd2b43b5c7c26e010ca0c0d769a39a163381ade825fc1f5f5d8f71914456e99b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_COMPLETE	56	a51219f2839e5a6f3e7f42ed1608c8bdf1468df4ee805e7b9def4c2705c583b5	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION.json	30527	299f33cfbc55d82075a6992793540bdc3d237846b1315caab8361efeee8c2e7a	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_SOURCE_ONLY_GRAPH_MATRIX_AGGREGATION_LOCK.json	537	79df8278e9b522d4c3796b30fab72ef75c50263e210830c36122b506254a6f0b	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g3_implementation_intake/files/reports/v5/p2_g1c_source_only_graph_matrix_aggregation/V5_P2_G1C_THREE_SEED_SUMMARY.csv	1060	4b66d5f465c1b90d2addaf9d93c4311935401d1fabe9644ea55abfa3595022e9	2026-07-27 02:24:21.787376123 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/aggregate_v5_p2_g1c_source_only_graph_training_matrix.py	12746	51300f48cd2bd1f9e6fe34039f23bdd97fee77322574a59aa9f8f5a675407a3b	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/preflight_v5_p2_g1c_clean_training_implementation.py	14524	804e708cc3b030f396a761206ad1c4bce2b2560abf849e111a10c191bb7ffc63	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/README_G1C.md	3002	180d166ff1071ae3f0bff2301888f0062584369c3708082dd19651ff2fd6bb6c	2026-07-26 22:19:05.192057540 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_clean_training_implementation_preflight.sh	2360	13b118b6b3521670eb4795d5f9d4545f0ca1b30d1851294e1201ec2b32b082f3	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_aggregation.sh	1213	2bd985c22b5e1afdb96d4dbd95cfe4c87a8c37f432b57f38af9e4cd91536d3ef	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_one_run.sh	3446	96599f291f1b5c442c17540e2bf6d8b8a0bde79158d68598b1308ea3d7c43f7e	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/run_v5_p2_g1c_source_only_graph_training_matrix.sh	2005	1014fcfa6a6e745473ff137398290f936b21df3f601d2160f164e2a0ee1a0ee0	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/train_v5_p2_g1c_source_only_graph_single_run.py	60456	b5590cf4d237908cec658a270521020470b21d8d3b96d14c755a132a5c845c6d	2026-07-26 22:19:05.190057508 +0530
artifacts/v5/p2_g3_implementation_intake/files/scripts/v5/p2/V5_P2_G1C_PACKAGE_MANIFEST.json	2082	fdb938aa798ec0de9507ed189c1dccc277b4ab3ad3c23888ab8b23f640ed2f38	2026-07-26 22:19:05.192057540 +0530
artifacts/v5/p2_preflight_final_evaluator_source_freeze/SOURCE_ONLY_SELF_TEST.log	269	7ac18f48ee2c77126ce05557bf212eea2f8de58c4d27e82ec3295637c7bf56e6	2026-07-30 03:38:44.279927598 +0530
artifacts/v5/p2_preflight_missing_dependency_capture/source_snapshots/task_d_graphconv_model.py	7443	ccdfcb74c1ddab7f20b98c922444873ad76c204ec4b5fd6827d52fb716f11fd9	2026-07-27 15:55:24.888869161 +0530
artifacts/v5/p2_recovery_evaluator_source_freeze/RECOVERY_SOURCE_ONLY_SELF_TEST.log	408	7d422c48e2406f37f3d24a9fc166f25a07c5e6aad7bc65939c859f4a9bcac688	2026-07-30 05:03:18.876801007 +0530
artifacts/v5/p2_recovery_final_no_data_preflight_and_authorization/RECOVERY_FINAL_NO_DATA_SOURCE_ONLY_SELF_TEST.log	408	7d422c48e2406f37f3d24a9fc166f25a07c5e6aad7bc65939c859f4a9bcac688	2026-07-30 05:53:57.720274325 +0530
logs/v5/v5_p0_c0_final_b3_training_protocol_lock.log	610	ab4ad7a5659296dcc691d4be425349e399f0f1fae25e96bc69ae2c892aa75837	2026-07-26 00:50:43.219284930 +0530
logs/v5/v5_p2_b1_training_protocol_lock.log	1000	9e43fc1c8e50d5b8cabd170ca4840a4f20ce8726e68938cfd80d64d385e41faf	2026-07-26 04:12:26.095212171 +0530
logs/v5/v5_p2_b3_seed_checkpoint_selection.log	1087	e0e53f5e40d143355ad5cd2e4a74c9cb7f66dff47dd8f9a91f02518ca13b34ca	2026-07-26 08:03:50.673874237 +0530
logs/v5/v5_p2_g1a_r1_source_only_graph_baseline_preflight.log	397	0ead2478f45ef88c18ecea7b66479b2a2eab65c7f7fe47ae45f1b5822a6ee38d	2026-07-26 14:58:52.397936792 +0530
logs/v5/v5_p2_g1a_source_only_graph_baseline_preflight_HOLD_20260726_145231.log	596	d2705a742d6d1a129fbbcc125cc23796ab7f2f30e5e0beafea2c53b59c3887bb	2026-07-26 14:47:35.460135438 +0530
logs/v5/v5_p2_g1a_source_only_graph_baseline_preflight.log	490	68d3af53ff35c4f9d72a5da16bcb1d2a208065c3886bfc8092b60e2300bc0a89	2026-07-26 14:52:38.503378692 +0530
logs/v5/v5_p2_g1b_r1_source_only_graph_implementation_smoke.log	380	f14b630e92fa5910432483e2a4bee57315c1acd80e71a504020e390be93d36e9	2026-07-26 15:38:44.485975672 +0530
logs/v5/v5_p2_g1b_r2_source_only_graph_implementation_smoke.log	383	05e245803fea97046c7478cf31b109524dfba033cc154908bcceeaaa45072054	2026-07-26 15:42:48.191528126 +0530
logs/v5/v5_p2_g1b_r3_source_only_graph_implementation_smoke.log	589	95b1a27db1f3952940333e73451c72be4e944400e340c2172bc439c421e21b86	2026-07-26 15:50:42.883925520 +0530
logs/v5/v5_p2_g1b_r4_source_only_graph_implementation_smoke.log	589	7b0af1d491eb99ba90f0d75e75f94072944d538fb463f6f1eab502363e38a0d9	2026-07-26 16:03:43.653413191 +0530
logs/v5/v5_p2_g1b_r5_source_only_graph_implementation_smoke.log	721	c783cb38a584092066ea6640033d9dc617edfc273d7f2c6b97d755b78187d204	2026-07-26 16:12:26.023206246 +0530
logs/v5/v5_p2_g1b_source_only_graph_implementation_smoke.log	237	a4a3fe1bb2653cdd333a2d2bf8152baa3f5a5b9370ab652457e5a04e1e5c2f97	2026-07-26 15:34:15.605598022 +0530
logs/v5/v5_p2_g1c_clean_training_implementation_preflight.log	554	6f702c538c31bb3b5452a3f530490ff152d14eb9290bea5d70f9ffb04eff60be	2026-07-26 22:19:18.941277221 +0530
logs/v5/v5_p2_g1c_conv1d_seed_107.log	9614	f5abe827fc17a36a3bdcc9e28d2f28992c1c75f4598d406adf919866fb303aae	2026-07-26 22:44:22.021205657 +0530
logs/v5/v5_p2_g1c_conv1d_seed_117.log	8022	ff3bc17836cadcf16b570a69b95f76a928aceebf5eca89ba9c961509773ec103	2026-07-26 23:53:37.656281250 +0530
logs/v5/v5_p2_g1c_conv1d_seed_127.log	7867	77c479adfb9669622d8e2cc8d78f1b84664a94010da7010bd542b78ccbf1d215	2026-07-27 01:18:26.570674833 +0530
logs/v5/v5_p2_g1c_gatconv_seed_107.log	6995	5886990591fb997b389da8e4b221979a9c7438abedf76023606fb903afaea343	2026-07-26 23:36:40.787407428 +0530
logs/v5/v5_p2_g1c_gatconv_seed_117.log	10857	b190c1e8681f208bde5352cb9e44267a68dd7ba6af919b3f14e1caee64d488c6	2026-07-27 01:01:59.891395073 +0530
logs/v5/v5_p2_g1c_gatconv_seed_127.log	10378	31c5fc9cb792dfc89076973083a3086033accc7af2ff1c023a8cf038e31ba7c6	2026-07-27 02:24:21.140352001 +0530
logs/v5/v5_p2_g1c_gcnconv_seed_107.log	7906	44014ade7fd8a05036b44cf99eec5c6f26681f0ec6f29998ad22c3460423bcfb	2026-07-26 23:01:17.923532027 +0530
logs/v5/v5_p2_g1c_gcnconv_seed_117.log	8213	952f4ec5b2fc723cbd222a331a5f9df7abf148fc483552f5549d63264a9fd37f	2026-07-27 00:11:36.710431773 +0530
logs/v5/v5_p2_g1c_gcnconv_seed_127.log	11535	d2c664c8406f6e4e95f042bb106ce65f9651e28bf8e4e5d264c15058809391c8	2026-07-27 01:43:39.964877648 +0530
logs/v5/v5_p2_g1c_graphconv_seed_107.log	8852	cafcea67526a4edc79801b2ceeae332ff9a5db0da98424368317cd71d71b6b2a	2026-07-26 23:20:41.132791591 +0530
logs/v5/v5_p2_g1c_graphconv_seed_117.log	8347	71acdd8fe4f14a3cd097999f09b338aa792d330452af8da0c9eef55df1d41ec5	2026-07-27 00:29:53.316385238 +0530
